Latitude_(deg),Longitude_(deg),Actual,GCN_Predicted,Risk_Zone
0.1162115025968057,0.2161834437175819,2.5649493574615367,6.5526233,Low
0.1162115025968057,0.2161834437175819,9.159257581746866,8.685879,High
0.1162115025968057,0.2161834437175819,3.49650756146648,6.78386,Medium
0.1162115025968057,0.2161834437175819,6.525029657843462,7.318786,High
0.1162115025968057,-3.078802130817175,2.4423470353692043,4.909645,Low
0.1162115025968057,0.2161834437175819,7.305188215393037,7.1596456,High
0.1162115025968057,0.2161834437175819,4.756770601392795,6.63778,Medium
-1.9941637732107285,-3.078802130817175,6.113682179832232,5.088611,Low
0.1162115025968057,0.2161834437175819,6.129050210060545,6.6950336,Medium
0.1162115025968057,0.2161834437175819,9.776494254379262,7.7039847,High
0.1162115025968057,0.2161834437175819,6.113682179832232,7.2172527,High
0.1162115025968057,0.2161834437175819,2.131796772013764,6.6156387,Low
0.1162115025968057,0.2161834437175819,4.192680462942962,6.7261305,Medium
0.1162115025968057,0.2161834437175819,6.90975328164481,6.7483087,Medium
0.1162115025968057,0.2161834437175819,6.156978985585555,7.4323463,High
0.1162115025968057,0.2161834437175819,4.356708826689592,7.0597286,High
0.1162115025968057,0.2161834437175819,4.356708826689592,6.8062153,High
0.1162115025968057,0.2161834437175819,3.4657359027997265,6.7071385,Medium
0.1162115025968057,0.2161834437175819,6.62273632394984,7.2421107,High
0.1162115025968057,0.2161834437175819,10.165928737122114,8.563335,High
0.1162115025968057,0.2161834437175819,4.219507705176107,6.537672,Low
0.1162115025968057,0.2161834437175819,5.676753802268282,6.635402,Medium
0.1162115025968057,0.2161834437175819,2.19722457733622,6.6967773,Medium
0.1162115025968057,0.2161834437175819,5.2574953720277815,7.312739,High
0.1162115025968057,0.2161834437175819,6.113682179832232,6.763875,Medium
-4.104539049018262,-3.078802130817175,5.198497031265826,5.946762,Low
0.1162115025968057,0.2161834437175819,2.344686269012681,6.4883003,Low
0.1162115025968057,0.2161834437175819,8.756210091886738,7.260235,High
-1.9941637732107285,0.2161834437175819,2.995732273553991,5.26394,Low
0.1162115025968057,0.2161834437175819,6.113682179832232,6.7129025,Medium
0.1162115025968057,0.2161834437175819,2.2438960966453663,6.5155883,Low
0.1162115025968057,0.2161834437175819,6.257667587882639,6.8087554,High
0.1162115025968057,0.2161834437175819,4.971676010839631,6.706063,Medium
0.1162115025968057,-3.078802130817175,5.7430031878094825,4.9750333,Low
0.1162115025968057,0.2161834437175819,9.53097354456765,7.5180545,High
0.1162115025968057,0.2161834437175819,5.0238805208462765,6.687106,Medium
-1.9941637732107285,0.2161834437175819,7.8826922062890254,5.26394,Low
0.1162115025968057,0.2161834437175819,2.772588722239781,6.460714,Low
0.1162115025968057,0.2161834437175819,3.7977338590260175,6.4581494,Low
0.1162115025968057,0.2161834437175819,7.550661243105336,6.696228,Medium
0.1162115025968057,0.2161834437175819,6.782192056006791,6.752881,Medium
0.1162115025968057,0.2161834437175819,5.883600901232037,6.7296486,Medium
0.1162115025968057,0.2161834437175819,5.356586274672012,7.048238,High
0.1162115025968057,0.2161834437175819,6.135564891081739,6.6304154,Low
0.1162115025968057,0.2161834437175819,7.601901959875166,7.103641,High
-1.9941637732107285,0.2161834437175819,2.833213344056216,5.11189,Low
0.1162115025968057,0.2161834437175819,8.681350777582521,6.9004803,High
0.1162115025968057,0.2161834437175819,9.187583384853566,7.073593,High
0.1162115025968057,0.2161834437175819,6.113682179832232,6.996523,High
0.1162115025968057,0.2161834437175819,9.495669678844369,7.890607,High
0.1162115025968057,0.2161834437175819,6.113682179832232,6.521018,Low
0.1162115025968057,0.2161834437175819,9.0940312495758,6.920332,High
-1.9941637732107285,-3.078802130817175,6.508769136971682,5.088611,Low
0.1162115025968057,0.2161834437175819,6.113682179832232,6.4935985,Low
0.1162115025968057,0.2161834437175819,7.741533589281828,6.755442,Medium
0.1162115025968057,0.2161834437175819,6.879355804460439,6.7684937,Medium
0.1162115025968057,0.2161834437175819,3.258096538021482,6.7048187,Medium
0.1162115025968057,0.2161834437175819,9.95237295026594,8.073772,High
0.1162115025968057,0.2161834437175819,3.49650756146648,6.722335,Medium
0.1162115025968057,0.2161834437175819,6.091309882077698,6.5413427,Low
